Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642673656286,1642673656650,4,1642673656585,-0.004,-0.003,-0.002,-0.003,-0.002,-0.004,0
WATCH,1642673656304,1642673656668,4,1642673656595,0.001,0.001,0.004,-0.002,-0.002,-0.003,0
WATCH,1642673656305,1642673656669,4,1642673656605,0.003,0.002,0.005,-0.003,-0.002,-0.002,0
WATCH,1642673656305,1642673656669,4,1642673656615,-0.001,-0.000,0.000,-0.001,-0.003,-0.001,0
WATCH,1642673656305,1642673656669,4,1642673656625,0.000,0.004,0.003,-0.002,-0.003,-0.001,0
WATCH,1642673656305,1642673656669,4,1642673656635,-0.004,0.003,-0.002,-0.003,-0.002,-0.001,0
WATCH,1642673656358,1642673656722,4,1642673656645,-0.000,0.003,0.002,-0.003,-0.001,-0.002,0
WATCH,1642673656359,1642673656723,4,1642673656655,0.002,0.004,-0.001,-0.003,-0.002,-0.001,0
WATCH,1642673656359,1642673656723,4,1642673656665,0.001,0.001,-0.001,-0.001,-0.003,-0.001,0
WATCH,1642673656359,1642673656723,4,1642673656675,-0.001,0.000,-0.002,-0.003,-0.002,-0.002,0
WATCH,1642673656359,1642673656723,4,1642673656685,0.002,0.004,-0.002,-0.001,-0.002,-0.002,0
WATCH,1642673656428,1642673656792,4,1642673656695,0.001,0.000,0.002,-0.003,-0.003,-0.001,0
WATCH,1642673656428,1642673656792,4,1642673656704,0.001,0.001,0.000,-0.002,-0.003,-0.003,0
WATCH,1642673656428,1642673656792,4,1642673656714,0.002,-0.003,0.001,-0.003,-0.001,-0.002,0
WATCH,1642673656428,1642673656792,4,1642673656725,-0.001,0.003,-0.001,-0.002,-0.001,-0.003,0
WATCH,1642673656428,1642673656792,4,1642673656734,0.002,-0.002,-0.000,-0.003,-0.003,-0.002,0
WATCH,1642673656487,1642673656851,4,1642673656744,-0.002,0.001,-0.001,-0.003,-0.002,-0.000,0
WATCH,1642673656487,1642673656851,4,1642673656755,0.001,0.003,-0.000,-0.001,-0.001,-0.002,0
WATCH,1642673656487,1642673656851,4,1642673656764,-0.000,0.003,-0.002,-0.005,-0.002,-0.002,0
WATCH,1642673656487,1642673656851,4,1642673656774,-0.000,0.002,0.001,-0.002,-0.002,-0.002,0
