DeviceName,PTPTime,UnixTime,DistanceMM,DistanceCM,Weight,Count,DistanceADC,WeightADC,DeviceName(Current)
DEVICE,1642572356100,1642572355937,801,80,0,1,35987,0,DKU006#
DEVICE,1642572356132,1642572355969,802,80,0,1,35987,0,DKU006#
DEVICE,1642572356164,1642572356001,797,79,0,1,35987,0,DKU006#
DEVICE,1642572356196,1642572356033,782,78,0,1,35987,0,DKU006#
DEVICE,1642572356228,1642572356065,800,80,0,1,35987,0,DKU006#
DEVICE,1642572356260,1642572356097,786,78,0,1,35987,0,DKU006#
DEVICE,1642572356292,1642572356129,806,80,0,1,35987,0,DKU006#
DEVICE,1642572356324,1642572356161,805,80,0,1,35987,0,DKU006#
DEVICE,1642572356356,1642572356193,793,79,0,1,35987,0,DKU006#
DEVICE,1642572356388,1642572356225,791,79,0,1,35987,0,DKU006#
DEVICE,1642572356420,1642572356257,801,80,0,1,35987,0,DKU006#
DEVICE,1642572356452,1642572356289,801,80,0,1,35987,0,DKU006#
DEVICE,1642572356484,1642572356321,801,80,0,1,35987,0,DKU006#
DEVICE,1642572356516,1642572356353,800,80,0,1,35987,0,DKU006#
DEVICE,1642572356548,1642572356385,799,79,0,1,35987,0,DKU006#
DEVICE,1642572356580,1642572356417,803,80,0,1,35987,0,DKU006#
DEVICE,1642572356612,1642572356449,801,80,0,1,35987,0,DKU006#
DEVICE,1642572356644,1642572356481,794,79,0,1,35987,0,DKU006#
DEVICE,1642572356676,1642572356513,802,80,0,1,35987,0,DKU006#
DEVICE,1642572356707,1642572356544,795,79,0,1,35987,0,DKU006#
DEVICE,1642572356740,1642572356577,796,79,0,1,35987,0,DKU006#
DEVICE,1642572356771,1642572356608,791,79,0,1,35987,0,DKU006#
DEVICE,1642572356803,1642572356640,806,80,0,1,35987,0,DKU006#
DEVICE,1642572356836,1642572356673,780,78,0,1,35987,0,DKU006#
DEVICE,1642572356867,1642572356704,789,78,0,1,35987,0,DKU006#
DEVICE,1642572356899,1642572356736,789,78,0,1,35987,0,DKU006#
DEVICE,1642572356932,1642572356769,792,79,0,1,35987,0,DKU006#
DEVICE,1642572356963,1642572356800,780,78,0,1,35987,0,DKU006#
DEVICE,1642572356995,1642572356832,773,77,0,1,35987,0,DKU006#
DEVICE,1642572357028,1642572356865,762,76,0,1,35987,0,DKU006#
DEVICE,1642572357059,1642572356896,760,76,0,1,35987,0,DKU006#
DEVICE,1642572357092,1642572356929,736,73,0,1,35987,0,DKU006#
DEVICE,1642572357123,1642572356960,751,75,0,1,35987,0,DKU006#
DEVICE,1642572357155,1642572356992,738,73,0,1,35987,0,DKU006#
DEVICE,1642572357187,1642572357024,717,71,5,1,35987,0,DKU006#
DEVICE,1642572357219,1642572357056,711,71,5,1,35987,0,DKU006#
DEVICE,1642572357251,1642572357088,699,69,5,1,35987,0,DKU006#
DEVICE,1642572357283,1642572357120,686,68,5,1,35987,0,DKU006#
DEVICE,1642572357315,1642572357152,686,68,5,1,35987,0,DKU006#
DEVICE,1642572357347,1642572357184,681,68,5,1,35987,0,DKU006#
DEVICE,1642572357379,1642572357216,673,67,5,1,35987,0,DKU006#
DEVICE,1642572357411,1642572357248,659,65,5,1,35987,0,DKU006#
DEVICE,1642572357443,1642572357280,670,67,5,1,35987,0,DKU006#
DEVICE,1642572357474,1642572357311,653,65,5,1,35987,0,DKU006#
DEVICE,1642572357507,1642572357344,636,63,5,1,35987,0,DKU006#
DEVICE,1642572357539,1642572357376,643,64,5,1,35987,0,DKU006#
DEVICE,1642572357571,1642572357408,642,64,5,1,35987,0,DKU006#
DEVICE,1642572357603,1642572357440,641,64,5,1,35987,0,DKU006#
DEVICE,1642572357635,1642572357472,639,63,5,1,35987,0,DKU006#
DEVICE,1642572357667,1642572357504,648,64,5,1,35987,0,DKU006#
DEVICE,1642572357698,1642572357535,653,65,5,1,35987,0,DKU006#
