Device,PTPTime,UnixTime,Protocool,CurrentDeviceTime,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate
WATCH,1642572336252,1642572336251,4,1642572336251,0.957,0.495,-0.494,0.039,-0.268,-0.058,0
WATCH,1642572336262,1642572336261,4,1642572336261,0.664,0.248,-0.292,0.089,-0.155,-0.018,0
WATCH,1642572336273,1642572336272,4,1642572336272,0.623,0.301,-0.282,0.036,0.061,0.143,0
WATCH,1642572336282,1642572336281,4,1642572336281,0.641,0.247,-0.298,0.050,-0.074,0.137,0
WATCH,1642572336292,1642572336291,4,1642572336291,0.608,0.301,-0.367,0.049,-0.097,0.101,0
WATCH,1642572336302,1642572336301,4,1642572336301,0.553,0.208,-0.322,0.107,-0.081,0.094,0
WATCH,1642572336312,1642572336311,4,1642572336311,0.503,0.192,-0.237,0.051,0.003,0.067,0
WATCH,1642572336322,1642572336321,4,1642572336321,0.519,0.218,-0.171,0.016,0.014,0.048,0
WATCH,1642572336332,1642572336331,4,1642572336331,0.566,0.226,-0.097,-0.000,0.030,0.037,0
WATCH,1642572336342,1642572336341,4,1642572336341,0.674,0.232,-0.066,0.016,0.024,0.062,0
WATCH,1642572336352,1642572336351,4,1642572336351,0.745,0.283,-0.097,0.011,0.024,0.091,0
WATCH,1642572336362,1642572336361,4,1642572336361,0.704,0.267,-0.055,0.034,-0.063,0.062,0
WATCH,1642572336372,1642572336371,4,1642572336371,0.683,0.240,-0.030,0.052,-0.084,0.049,0
WATCH,1642572336382,1642572336381,4,1642572336381,0.675,0.239,-0.029,0.040,-0.065,0.050,0
WATCH,1642572336392,1642572336391,4,1642572336391,0.734,0.262,-0.053,0.026,-0.022,0.045,0
WATCH,1642572336402,1642572336401,4,1642572336401,0.690,0.272,-0.067,0.018,-0.035,0.047,0
WATCH,1642572336412,1642572336411,4,1642572336411,0.639,0.286,-0.097,0.013,-0.105,0.018,0
WATCH,1642572336422,1642572336421,4,1642572336421,0.596,0.240,-0.113,0.016,-0.083,0.017,0
